vad_frames,osd_frames,vcn_frames,total_frames,has_speech,has_overlap,has_voice_change,conv_idx,start_time,vad_ratio,osd_ratio,vcn_ratio
3000,44,5,3000,True,True,True,79,120.0,1.0,0.014666666666666666,0.0016666666666666668
3000,178,13,3000,True,True,True,79,150.0,1.0,0.059333333333333335,0.004333333333333333
3000,158,11,3000,True,True,True,79,180.0,1.0,0.05266666666666667,0.0036666666666666666
3000,74,7,3000,True,True,True,79,210.0,1.0,0.024666666666666667,0.0023333333333333335
3000,102,7,3000,True,True,True,79,240.0,1.0,0.034,0.0023333333333333335
2980,168,13,3000,True,True,True,79,270.0,0.9933333333333333,0.056,0.004333333333333333
2980,272,15,3000,True,True,True,79,300.0,0.9933333333333333,0.09066666666666667,0.005
2994,180,9,3000,True,True,True,79,330.0,0.998,0.06,0.003
2994,426,16,3000,True,True,True,79,360.0,0.998,0.142,0.005333333333333333
2954,0,3,3000,True,False,True,81,0.0,0.9846666666666667,0.0,0.001
3000,0,1,3000,True,False,True,81,30.0,1.0,0.0,0.0003333333333333333
2960,30,6,3000,True,True,True,81,60.0,0.9866666666666667,0.01,0.002
2430,0,3,3000,True,False,True,83,0.0,0.81,0.0,0.001
2316,0,9,3000,True,False,True,84,0.0,0.772,0.0,0.003
2246,0,12,3000,True,False,True,84,30.0,0.7486666666666667,0.0,0.004
2424,0,12,3000,True,False,True,84,60.0,0.808,0.0,0.004
2300,0,6,3000,True,False,True,84,90.0,0.7666666666666667,0.0,0.002
2006,0,8,3000,True,False,True,84,120.0,0.6686666666666666,0.0,0.0026666666666666666
2906,0,5,3000,True,False,True,85,0.0,0.9686666666666667,0.0,0.0016666666666666668
2618,0,8,3000,True,False,True,85,30.0,0.8726666666666667,0.0,0.0026666666666666666
2600,0,8,3000,True,False,True,85,60.0,0.8666666666666667,0.0,0.0026666666666666666
2808,0,6,3000,True,False,True,86,0.0,0.936,0.0,0.002
2978,90,4,3000,True,True,True,87,0.0,0.9926666666666667,0.03,0.0013333333333333333
2998,238,8,3000,True,True,True,87,30.0,0.9993333333333333,0.07933333333333334,0.0026666666666666666
2986,172,9,3000,True,True,True,87,60.0,0.9953333333333333,0.05733333333333333,0.003
2986,88,7,3000,True,True,True,87,90.0,0.9953333333333333,0.029333333333333333,0.0023333333333333335
2998,64,4,3000,True,True,True,87,120.0,0.9993333333333333,0.021333333333333333,0.0013333333333333333
2658,0,8,3000,True,False,True,88,0.0,0.886,0.0,0.0026666666666666666
2804,0,8,3000,True,False,True,88,30.0,0.9346666666666666,0.0,0.0026666666666666666
2798,0,6,3000,True,False,True,89,0.0,0.9326666666666666,0.0,0.002
2690,0,10,3000,True,False,True,89,30.0,0.8966666666666666,0.0,0.0033333333333333335
2612,0,14,3000,True,False,True,89,60.0,0.8706666666666667,0.0,0.004666666666666667
2792,16,11,3000,True,True,True,89,90.0,0.9306666666666666,0.005333333333333333,0.0036666666666666666
2952,16,6,3000,True,True,True,89,120.0,0.984,0.005333333333333333,0.002
2748,90,14,3000,True,True,True,89,150.0,0.916,0.03,0.004666666666666667
2672,124,20,3000,True,True,True,89,180.0,0.8906666666666667,0.04133333333333333,0.006666666666666667
2742,218,20,3000,True,True,True,89,210.0,0.914,0.07266666666666667,0.006666666666666667
2600,364,25,3000,True,True,True,89,240.0,0.8666666666666667,0.12133333333333333,0.008333333333333333
2976,68,7,3000,True,True,True,90,0.0,0.992,0.02266666666666667,0.0023333333333333335
2994,0,2,3000,True,False,True,90,30.0,0.998,0.0,0.0006666666666666666
2934,0,2,3000,True,False,True,90,60.0,0.978,0.0,0.0006666666666666666
2898,34,9,3000,True,True,True,90,90.0,0.966,0.011333333333333334,0.003
2908,66,13,3000,True,True,True,90,120.0,0.9693333333333334,0.022,0.004333333333333333
2902,0,4,3000,True,False,True,91,0.0,0.9673333333333334,0.0,0.0013333333333333333
2890,100,10,3000,True,True,True,91,30.0,0.9633333333333334,0.03333333333333333,0.0033333333333333335
2976,174,11,3000,True,True,True,91,60.0,0.992,0.058,0.0036666666666666666
3000,74,5,3000,True,True,True,91,90.0,1.0,0.024666666666666667,0.0016666666666666668
2996,134,11,3000,True,True,True,91,120.0,0.9986666666666667,0.04466666666666667,0.0036666666666666666
2994,134,12,3000,True,True,True,91,150.0,0.998,0.04466666666666667,0.004
2998,0,2,3000,True,False,True,91,180.0,0.9993333333333333,0.0,0.0006666666666666666
3000,0,2,3000,True,False,True,91,210.0,1.0,0.0,0.0006666666666666666
2990,100,8,3000,True,True,True,91,240.0,0.9966666666666667,0.03333333333333333,0.0026666666666666666
2978,100,8,3000,True,True,True,91,270.0,0.9926666666666667,0.03333333333333333,0.0026666666666666666
2918,70,9,3000,True,True,True,91,300.0,0.9726666666666667,0.023333333333333334,0.003
2908,128,15,3000,True,True,True,91,330.0,0.9693333333333334,0.042666666666666665,0.005
2978,180,10,3000,True,True,True,91,360.0,0.9926666666666667,0.06,0.0033333333333333335
3000,248,11,3000,True,True,True,91,390.0,1.0,0.08266666666666667,0.0036666666666666666
3000,170,12,3000,True,True,True,91,420.0,1.0,0.056666666666666664,0.004
2982,192,10,3000,True,True,True,91,450.0,0.994,0.064,0.0033333333333333335
2946,148,10,3000,True,True,True,91,480.0,0.982,0.04933333333333333,0.0033333333333333335
2964,60,7,3000,True,True,True,91,510.0,0.988,0.02,0.0023333333333333335
3000,100,9,3000,True,True,True,91,540.0,1.0,0.03333333333333333,0.003
3000,40,7,3000,True,True,True,91,570.0,1.0,0.013333333333333334,0.0023333333333333335
2982,0,3,3000,True,False,True,91,600.0,0.994,0.0,0.001
2982,0,2,3000,True,False,True,91,630.0,0.994,0.0,0.0006666666666666666
3000,4,3,3000,True,True,True,91,660.0,1.0,0.0013333333333333333,0.001
3000,4,4,3000,True,True,True,91,690.0,1.0,0.0013333333333333333,0.0013333333333333333
2982,110,7,3000,True,True,True,91,720.0,0.994,0.03666666666666667,0.0023333333333333335
2982,192,9,3000,True,True,True,91,750.0,0.994,0.064,0.003
2998,92,6,3000,True,True,True,91,780.0,0.9993333333333333,0.030666666666666665,0.002
2968,424,14,3000,True,True,True,91,810.0,0.9893333333333333,0.14133333333333334,0.004666666666666667
2970,414,12,3000,True,True,True,91,840.0,0.99,0.138,0.004
3000,68,3,3000,True,True,True,91,870.0,1.0,0.02266666666666667,0.001
2794,14,8,3000,True,True,True,92,0.0,0.9313333333333333,0.004666666666666667,0.0026666666666666666
2910,14,7,3000,True,True,True,92,30.0,0.97,0.004666666666666667,0.0023333333333333335
2950,0,3,3000,True,False,True,92,60.0,0.9833333333333333,0.0,0.001
2872,26,11,3000,True,True,True,92,90.0,0.9573333333333334,0.008666666666666666,0.0036666666666666666
2872,46,13,3000,True,True,True,92,120.0,0.9573333333333334,0.015333333333333332,0.004333333333333333
2966,20,4,3000,True,True,True,92,150.0,0.9886666666666667,0.006666666666666667,0.0013333333333333333
2966,0,3,3000,True,False,True,92,180.0,0.9886666666666667,0.0,0.001
2992,0,4,3000,True,False,True,92,210.0,0.9973333333333333,0.0,0.0013333333333333333
2992,0,3,3000,True,False,True,92,240.0,0.9973333333333333,0.0,0.001
3000,0,1,3000,True,False,True,92,270.0,1.0,0.0,0.0003333333333333333
2988,18,6,3000,True,True,True,92,300.0,0.996,0.006,0.002
2986,78,11,3000,True,True,True,92,330.0,0.9953333333333333,0.026,0.0036666666666666666
2940,60,8,3000,True,True,True,92,360.0,0.98,0.02,0.0026666666666666666
2930,0,4,3000,True,False,True,92,390.0,0.9766666666666667,0.0,0.0013333333333333333
408,0,2,3000,True,False,True,93,0.0,0.136,0.0,0.0006666666666666666
746,0,3,3000,True,False,True,93,30.0,0.24866666666666667,0.0,0.001
338,0,2,3000,True,False,True,93,60.0,0.11266666666666666,0.0,0.0006666666666666666
2688,0,2,3000,True,False,True,94,0.0,0.896,0.0,0.0006666666666666666
2930,0,1,3000,True,False,True,94,30.0,0.9766666666666667,0.0,0.0003333333333333333
3000,0,1,3000,True,False,True,94,60.0,1.0,0.0,0.0003333333333333333
2970,0,2,3000,True,False,True,94,90.0,0.99,0.0,0.0006666666666666666
2560,0,3,3000,True,False,True,94,120.0,0.8533333333333334,0.0,0.001
2190,0,3,3000,True,False,True,94,150.0,0.73,0.0,0.001
2600,0,2,3000,True,False,True,94,180.0,0.8666666666666667,0.0,0.0006666666666666666
2724,0,3,3000,True,False,True,94,210.0,0.908,0.0,0.001
2724,0,3,3000,True,False,True,94,240.0,0.908,0.0,0.001
2920,0,2,3000,True,False,True,94,270.0,0.9733333333333334,0.0,0.0006666666666666666
2920,0,2,3000,True,False,True,94,300.0,0.9733333333333334,0.0,0.0006666666666666666
3000,0,1,3000,True,False,True,94,330.0,1.0,0.0,0.0003333333333333333
3000,0,1,3000,True,False,True,94,360.0,1.0,0.0,0.0003333333333333333
3000,0,1,3000,True,False,True,94,390.0,1.0,0.0,0.0003333333333333333
2928,0,3,3000,True,False,True,95,0.0,0.976,0.0,0.001
2946,0,2,3000,True,False,True,95,30.0,0.982,0.0,0.0006666666666666666
2988,0,2,3000,True,False,True,95,60.0,0.996,0.0,0.0006666666666666666
2926,0,3,3000,True,False,True,95,90.0,0.9753333333333334,0.0,0.001
2938,0,2,3000,True,False,True,95,120.0,0.9793333333333333,0.0,0.0006666666666666666
2962,52,6,3000,True,True,True,95,150.0,0.9873333333333333,0.017333333333333333,0.002
2962,52,6,3000,True,True,True,95,180.0,0.9873333333333333,0.017333333333333333,0.002
3000,2,3,3000,True,True,True,95,210.0,1.0,0.0006666666666666666,0.001
2948,2,4,3000,True,True,True,95,240.0,0.9826666666666667,0.0006666666666666666,0.0013333333333333333
2948,0,2,3000,True,False,True,95,270.0,0.9826666666666667,0.0,0.0006666666666666666
2824,0,7,3000,True,False,True,96,0.0,0.9413333333333334,0.0,0.0023333333333333335
2886,0,6,3000,True,False,True,96,30.0,0.962,0.0,0.002
2876,16,6,3000,True,True,True,96,60.0,0.9586666666666667,0.005333333333333333,0.002
2896,16,5,3000,True,True,True,96,90.0,0.9653333333333334,0.005333333333333333,0.0016666666666666668
2990,0,2,3000,True,False,True,96,120.0,0.9966666666666667,0.0,0.0006666666666666666
2802,422,6,3000,True,True,True,96,150.0,0.934,0.14066666666666666,0.002
2722,422,7,3000,True,True,True,96,180.0,0.9073333333333333,0.14066666666666666,0.0023333333333333335
2880,18,7,3000,True,True,True,96,210.0,0.96,0.006,0.0023333333333333335
2946,84,10,3000,True,True,True,96,240.0,0.982,0.028,0.0033333333333333335
2912,192,8,3000,True,True,True,96,270.0,0.9706666666666667,0.064,0.0026666666666666666
2846,144,7,3000,True,True,True,96,300.0,0.9486666666666667,0.048,0.0023333333333333335
2818,118,14,3000,True,True,True,96,330.0,0.9393333333333334,0.03933333333333333,0.004666666666666667
2842,104,13,3000,True,True,True,96,360.0,0.9473333333333334,0.034666666666666665,0.004333333333333333
2862,4,6,3000,True,True,True,96,390.0,0.954,0.0013333333333333333,0.002
2920,0,4,3000,True,False,True,96,420.0,0.9733333333333334,0.0,0.0013333333333333333
2960,0,6,3000,True,False,True,96,450.0,0.9866666666666667,0.0,0.002
2906,168,16,3000,True,True,True,96,480.0,0.9686666666666667,0.056,0.005333333333333333
2958,0,3,3000,True,False,True,98,0.0,0.986,0.0,0.001
2860,0,5,3000,True,False,True,98,30.0,0.9533333333333334,0.0,0.0016666666666666668
2826,0,5,3000,True,False,True,98,60.0,0.942,0.0,0.0016666666666666668
2960,0,1,3000,True,False,True,98,90.0,0.9866666666666667,0.0,0.0003333333333333333
3000,0,1,3000,True,False,True,98,120.0,1.0,0.0,0.0003333333333333333
2996,0,2,3000,True,False,True,98,150.0,0.9986666666666667,0.0,0.0006666666666666666
2996,0,2,3000,True,False,True,98,180.0,0.9986666666666667,0.0,0.0006666666666666666
2960,0,2,3000,True,False,True,98,210.0,0.9866666666666667,0.0,0.0006666666666666666
2656,232,25,3000,True,True,True,99,0.0,0.8853333333333333,0.07733333333333334,0.008333333333333333
2522,0,8,3000,True,False,True,100,0.0,0.8406666666666667,0.0,0.0026666666666666666
2776,0,8,3000,True,False,True,100,30.0,0.9253333333333333,0.0,0.0026666666666666666
2622,0,7,3000,True,False,True,100,60.0,0.874,0.0,0.0023333333333333335
2568,0,7,3000,True,False,True,100,90.0,0.856,0.0,0.0023333333333333335
2528,0,7,3000,True,False,True,100,120.0,0.8426666666666667,0.0,0.0023333333333333335
2500,0,10,3000,True,False,True,100,150.0,0.8333333333333334,0.0,0.0033333333333333335
2622,0,7,3000,True,False,True,100,180.0,0.874,0.0,0.0023333333333333335
2522,0,6,3000,True,False,True,100,210.0,0.8406666666666667,0.0,0.002
2116,0,6,3000,True,False,True,100,240.0,0.7053333333333334,0.0,0.002
2212,0,6,3000,True,False,True,100,270.0,0.7373333333333333,0.0,0.002
2718,0,6,3000,True,False,True,100,300.0,0.906,0.0,0.002
2806,0,5,3000,True,False,True,100,330.0,0.9353333333333333,0.0,0.0016666666666666668
2842,0,5,3000,True,False,True,100,360.0,0.9473333333333334,0.0,0.0016666666666666668
2886,0,4,3000,True,False,True,100,390.0,0.962,0.0,0.0013333333333333333
2836,0,3,3000,True,False,True,101,0.0,0.9453333333333334,0.0,0.001
3000,0,1,3000,True,False,True,101,30.0,1.0,0.0,0.0003333333333333333
2930,16,3,3000,True,True,True,101,60.0,0.9766666666666667,0.005333333333333333,0.001
2790,226,16,3000,True,True,True,101,90.0,0.93,0.07533333333333334,0.005333333333333333
2852,382,19,3000,True,True,True,101,120.0,0.9506666666666667,0.12733333333333333,0.006333333333333333
2992,172,6,3000,True,True,True,101,150.0,0.9973333333333333,0.05733333333333333,0.002
2902,90,6,3000,True,True,True,101,180.0,0.9673333333333334,0.03,0.002
2742,106,10,3000,True,True,True,101,210.0,0.914,0.035333333333333335,0.0033333333333333335
2840,16,5,3000,True,True,True,101,240.0,0.9466666666666667,0.005333333333333333,0.0016666666666666668
2894,34,6,3000,True,True,True,101,270.0,0.9646666666666667,0.011333333333333334,0.002
2792,34,9,3000,True,True,True,101,300.0,0.9306666666666666,0.011333333333333334,0.003
2732,0,7,3000,True,False,True,101,330.0,0.9106666666666666,0.0,0.0023333333333333335
2834,0,4,3000,True,False,True,101,360.0,0.9446666666666667,0.0,0.0013333333333333333
2962,38,6,3000,True,True,True,101,390.0,0.9873333333333333,0.012666666666666666,0.002
2854,86,10,3000,True,True,True,101,420.0,0.9513333333333334,0.028666666666666667,0.0033333333333333335
2892,48,5,3000,True,True,True,101,450.0,0.964,0.016,0.0016666666666666668
2962,18,5,3000,True,True,True,101,480.0,0.9873333333333333,0.006,0.0016666666666666668
2894,18,7,3000,True,True,True,101,510.0,0.9646666666666667,0.006,0.0023333333333333335
2932,14,5,3000,True,True,True,101,540.0,0.9773333333333334,0.004666666666666667,0.0016666666666666668
3000,14,3,3000,True,True,True,101,570.0,1.0,0.004666666666666667,0.001
